ID,KSJ,KGJ,KLJ,TAU,KLG,KXG,KXGI,C,LAMBDA1,FGI,KXI,GAMMA,BETA,D,GB,IB
242,0.1364337761,0.0539708388,0.0714251739,88.763936989,0.019746377,0.0050236607,8.17867079592971E-05,0.0345001177,0.7796691827,2.687392155,0.0135755938,2.0448488001,29.0366057148,419.4739509995,4.3003990116,38.055884032
1014,0.0457949391,0.0349435534,0.0107984962,93.7878405753,1.0810739254,0.0225451005,6.44329262231192E-10,0.045401939,2.1276259199,4.7768773868,0.0669593225,1.0805190725,35.1137764203,413.7895539793,4.6698519116,88.6877662386
1386,0.3644844485,0.0221395612,0.0144980138,93.1715992112,0.0875163158,0.3549285893,0.0008561716,0.1341179482,0.0711411985,1.8688341366,0.0207729664,3.4396441893,1.8388975836,415.8283691963,4.7325709756,63.8811328888
1435,0.0304911911,0.0131980257,0.0052881641,97.1721054324,1.2255318563,0.7548694201,0.000009011,2.6973005408,1.3241722607,0.6990250462,0.2951507996,6.3886272659,1.5015278325,415.3510608882,5.0996977003,33.4578369085
1438,0.0101205224,0.0555354907,0.0474514896,46.6920698423,1.4817768648,0.7543373339,0.0058762805,7.3905949086,0.4129328258,4.3309454707,0.0622831727,2.3353933008,7.0908165432,416.4580183876,5.0000012186,21.0285007364
518,0.0602074345,0.0323023376,0.0046696571,87.4419425767,1.5267412989,0.4974433445,1.13690316404017E-06,0.3075916045,0.1067951462,3.6005507998,0.0063002381,2.6796789072,9.6619072519,419.6445935494,4.9327472163,13.7033886546
538,0.0174684023,0.7286736955,0.2231504095,119.916656685,0.8299521036,0.0102900072,3.24883920773929E-07,0.0283609901,2.3255775756,3.3216530265,0.0031310573,3.2277097814,9.9067762389,424.7488797897,4.1991629225,16.6846294808
1000,0.0176013441,0.1265349133,0.0826426511,85.3290352026,1.624680523,0.1601367885,0.000000015,0.3932976953,1.0440477899,0.6311608666,1.9996918284,2.763468707,7.1634948993,424.7321515962,4.9635841132,77.1402540705
621,0.0770909362,0.7233508244,0.3312216201,73.2868625092,1.7493296521,0.0003134993,7.12390900069602E-05,0.0190658476,8.75455491062626E-05,3.7305947358,0.1577140646,9.7953364928,1.209369152,405.9261170499,5.0921552844,29.3998297603
620,0.4500182763,0.1555434554,0.1848427199,55.9679120777,0.0508499558,9.25194926671895E-07,1.46802338485804E-05,0.0208413445,0.0001259177,0.7400608334,0.0213630687,3.0657242132,14.0550764782,424.4767684119,5.1981569849,57.9500032845
1221,0.0762659003,0.0349208796,0.028762918,33.5288880463,0.088621178,0.0126222027,1.37235051611558E-08,0.0169661799,2.3255679711,3.7470550743,0.1270577612,1.4700439967,10.4591518528,420.4810439905,4.229652431,43.0489534138
1220,0.0196384258,0.0125563177,0.0077149395,103.8753029807,0.4358634545,0.192222063,2.76636600038795E-07,0.8377071302,0.7420385482,1.3039998742,2,2.6880436772,6.7342095757,420.3460755968,4.767552295,39.7139753798
452,0.0028184857,1.1208196839,1.5421079075,76.8732702703,0.1179234698,0.2503957351,0.0005484983,3.383023334,1.3261712398,3.6308133978,0.021936125,5.0923118151,1.9817397855,424.4932523778,4.8133279429,23.7253937432
453,0.1042026559,0.4041267549,0.6654552562,52.9911629416,0.0121597341,0.0012719915,3.39454652640556E-05,0.0170761456,0.1379029869,4.9631023757,0.0154720318,2.2964747863,4.4932143277,423.5169614195,4.4974909556,22.6054124211
454,0.4254522587,0.0006533034,0.0292581626,57.9445952458,0.021839464,0.4866703486,0.0029063706,2.1399339882,1.6776236647,1.6969592688,0.0527346929,2.2102772402,3.3517045305,417.0897938748,5.1306052741,66.5179715417
144,0.043770649,0.357625251,0.2722534783,92.1025456363,0.0229829763,0.0019983897,0.0001183933,0.0426317948,0.1166352338,1.2154600748,0.0417638326,9.2699505015,1.3049737578,409.5233017401,4.7293849686,23.8353835944
179,0.0174896706,0.050612202,0.0252976086,68.1327026822,0.0314627827,1.17119015644595E-05,3.60173606933438E-05,0.0185004802,0.0035424975,4.2393286076,0.0253313519,2.2626215679,146.9305724563,416.2632216808,4.9132377155,23.8692858378
178,0.0758174028,0.0401178675,0.0821890032,51.5012959941,0.2955368346,0.0123898866,0.0001371968,0.0845967943,0.0366162529,4.4131794122,0.065823005,1.926137591,4.9412668585,405.5497623759,5.3818011904,31.3898898116
176,0.0215455604,0.0176477803,4.85872657110183E-05,115.9221124789,1.5412615429,0.0604130026,4.87482995182129E-06,0.1662346104,2.1636172289,0.136199533,0.3088483983,4.7094308031,160.3590884431,414.3552997728,4.3724240435,14.6989031688
174,0.0109700811,0.9258097796,0.1205834128,86.162672159,0.139568473,0.747086536,0.0003824307,2.0629335257,0.6318099802,4.1523473696,0.0358977162,2.3344952199,7.8453514735,408.3769020086,4.9498956317,14.0615298581
173,0.0250980227,0.0244430994,0.0042421241,91.2461543618,1.5917749418,0.4958966797,2.23690953999242E-06,1.1373220965,2.324150209,1.3677691434,0.067724621,2.0730510769,6.3882961683,421.3795172867,3.9907630401,55.6539802875
171,0.0183564197,0.0081401653,0.0047171056,74.9680819152,0.0883295647,0.2461804683,0.0092883121,4.6685325621,0.5659561501,3.7257975998,1.259074781,6.4353984763,1.3480741609,416.4321827585,4.6000501146,13.9797212392
198,0.0475451337,0.0050781759,0.0144273658,74.4770556854,0.0025793696,0.4939390163,0.0015106559,2.2710315871,0.5289856256,2.3973440032,0.0167074923,4.3119978724,5.3907454717,414.7799739224,4.2420128976,21.9686313483
182,0.0574620549,0.0237487632,0.0321452574,51.0913921489,0.1197861646,0.5721644141,0.0183181607,3.7287486,0.530331083,4.8782680397,0.0712928711,2.3202950669,2.6440390792,423.2700807111,4.8724893758,14.6994516896
973,0.0166544235,0.0187386516,0.0018799755,77.5402679337,0.0381165591,0.5248518849,0.0001177281,1.8128479257,0.8893017163,3.4807109593,1.9950443305,1.7640832046,5.1544696203,413.9143446217,4.8098419802,46.7089538106
971,0.0218308128,0.0304393579,0.0009200958,90.854325315,0.6825185017,0.4169954197,3.94406747959923E-09,0.9508217672,0.9248175274,0.754088651,0.0547332247,2.4066882734,16.3433494448,419.9707304951,4.7999959004,88.2650690935
970,0.1238055968,0.0708813393,0.0624125679,72.2602671234,0.0388251637,2.17665272785156E-05,0.0001214637,0.0400663835,0.0009160959,2.2602322328,0.0623167391,1.6663345854,198.6338242313,419.8628855249,4.7989096953,38.026980342
654,0.0238673981,0.1246206846,0.07245025,81.5520241565,0.1113526078,0.0001079434,1.31722333252792E-05,0.0148301586,0.0001097746,6.58263881255845E-05,0.0537119017,9.998785007,81.9696749523,419.7726839101,5.3411611186,61.180698267
978,0.0297824312,0.0114834842,0.0065332098,103.722843691,0.5668662266,0.2153983283,4.48872030309329E-05,0.8777814059,1.555169193,2.6802173032,0.2099445966,2.6281076304,7.1572210561,419.0922499758,4.8004826284,15.9348149717
656,0.8297913743,0.1005765358,0.0245953141,75.0582807058,0.0890564884,0.01538583,4.98666126107972E-08,0.017639323,0.9998797204,0.5434725165,0.0424185613,7.0796896656,1.5100321142,414.3479985046,4.7701554283,52.5119854173
183,0.0399840369,0.0218141622,0.0240190189,87.4681612358,0.020761448,0.0395927949,3.06332189999745E-05,0.1175589083,2.4385692342,3.3442850073,0.033985575,1.9307449269,9.2962650654,410.1542292606,4.0999228584,34.2411111122
180,0.0226958681,0.4690842041,0.4173043313,54.0520352203,0.0364425024,0.0199800921,0.0001248331,0.0999713491,0.7568928595,4.9886846772,0.0603322965,5.2722489561,1.448510612,417.6461794763,5.1000505042,26.0133720605
2,0.0832106396,0.5080141475,0.3350442986,74.2126529879,0.0816091002,0.008957315,1.65522861042546E-06,0.0175876522,0.8444745568,0.053653589,0.1900706972,6.5730131326,1.5891591674,415.2406032368,4.5524379835,62.0313391317
652,0.4296526459,0.1619395608,0.0101781923,85.1956389736,0.8903284312,8.30232925241575E-06,2.26266374068312E-05,0.010701038,0.0023907436,4.9953923593,0.01607528,2.6153108276,4.4599016897,416.299861447,4.8908374931,33.2190071016
79,0.0091476886,0.2089048593,0.0847382564,51.8998836399,0.2899615927,0.1754715055,6.06261697745796E-05,0.7455360878,1.0426830969,4.3897313313,0.0513480425,1.8838912343,10.2759305515,412.4009856984,4.7029492459,42.5952281471
651,0.0119133882,0.1700649888,1.28460730483754E-05,64.8203004541,0.382993301,0.0089334423,9.43559513035775E-08,0.0289235206,1.7970188202,3.8928118018,0.0273691262,2.266246443,9.0374534753,407.5636826037,4.9193527389,23.2449477331
188,0.0407424816,0.0157221039,0.0166093353,74.7636153501,0.1154168022,0.3361287076,0.0128103247,7.934138235,0.2765056939,4.1598833505,0.2406686981,1.9803081668,8.0969570101,415.7955372982,3.9308711902,13.7945136861
189,0.0176368438,0.0394344664,0.0042374743,119.7028747428,0.2559176078,1.3621366834,0.0003670117,2.7403733074,1.4119205436,3.0870161715,0.0639520311,3.7122743872,2.6976856911,423.9047366763,4.2181938104,14.1150236269
197,0.0078845275,0.5537249516,0.5204819641,75.0505250092,0.031245574,0.3738321196,3.0285872616689E-07,0.8104694352,0.1988224036,4.9978345625,0.1810273567,3.1921890611,2.6807431153,409.6685258319,5.0181061874,28.8845225793
187,0.0204111459,0.0325515966,2.44402681753868E-05,52.4577181127,1.3300119931,0.4842116151,0.0070276056,5.0081151054,0.8574006671,3.786704764,0.3624106746,3.2012829739,2.4920513399,418.3105165137,4.9268415069,14.0785178875
1446,0.3849025189,1.9999712691,0.3358304627,115.9640419849,0.6529463949,0.0037861349,1.7447887266546E-09,0.0108798719,2.0684320193,3.2929731924,0.0012868445,3.1631661075,9.8706933126,410.9763455596,4.8730465315,21.1844905768
509,0.1283914614,0.1211399089,0.0916949901,76.1520845562,0.1640281468,0.0140453841,2.93122995718116E-07,0.0260192216,1.848518981,3.9680128725,0.0373360684,1.6840447476,13.601138461,420.0532098767,5.2523652455,21.1132970321
193,0.020515162,0.0177467116,0.0029754608,80.6481973894,1.0870164003,0.5838019313,8.34615091574442E-07,1.6031681593,2.0815008084,1.5997346354,0.0670148244,3.3270839321,10.1023988321,416.8770348106,4.7005869206,14.0049960586
229,0.0066746985,0.2293892454,0.1863163181,43.2375267653,1.4183947129,0.2002280303,0.0002163044,0.6534114709,0.5081262186,4.9698674218,0.024310969,2.7787266962,2.3173436544,411.4359643561,5.2979298622,13.7646102165
228,0.0648236303,0.0304041581,0.0321129924,41.6668734754,0.1994624324,0.0270051667,4.14714824546164E-05,0.073544599,0.4195452202,1.9583254245,0.0449728639,2.4887842869,7.1476175472,419.6113588845,4.8836504447,23.702286426
227,0.0546343967,0.0271446846,0.0163193122,85.2534308676,0.0579548648,2.71562852051571E-05,8.76651798667157E-05,0.0262641237,0.0015716534,0.9885585911,0.022734646,8.6422630689,1.2920160634,417.5232599033,5.3354364419,36.244085124
226,0.417207897,0.9853117527,0.1131429091,75.9548080403,0.4765134502,0.0155928595,1.24310517485527E-12,0.0176935478,0.2617849688,2.1785357867,0.025607627,3.9482189671,3.626373454,420.9928323648,5.4726036421,14.3979226582
224,0.0239971339,0.1990644297,0.0919293132,74.6956141083,0.0567327613,0.6992991564,0.002617582,1.9024009111,0.3166855008,4.995161227,1.8069782521,3.8776064925,2.1870829813,412.489967572,4.7890310379,13.8083643348
11,0.0049736158,0.0745954011,0.0140763002,76.3216885076,0.1384497791,0.2354881602,5.26478934504932E-06,1.2196557812,1.1642542439,4.7317529133,0.2291034721,2.068266287,186.9966091971,420.2192890105,4.7976042504,38.731875917
13,0.7474171918,0.0436879369,0.0078477162,85.8791214562,0.0430646017,0.0134338573,1.38525598981545E-07,0.0216667368,0.1997906031,3.2547957044,0.0584437236,5.1986644117,1.8148676346,417.7024710359,4.1000090922,14.5362838296
12,0.0269771782,0.0171116915,0.0136725203,100.8769189394,0.6770561187,0.2374571624,0.000003161,0.8209188557,0.9716118237,0.4435052477,0.9702166828,3.350183412,3.740935588,420.1204785953,4.8854262422,54.7262459204
15,0.2161347997,0.0014861759,0.0015546401,79.8553967011,0.7590529677,0.6708137313,0.003956767,7.3766155917,0.7810135261,1.3704268413,1.1195808794,3.9819173024,5.6029996805,414.5964907618,5.0049257082,48.8798719839
1020,0.0338914581,0.6051354894,0.2508675225,71.2039902555,1.7489179075,0.0533385662,1.35511141388925E-07,0.0676752624,0.1103525871,2.5969607577,0.0926023817,3.1254760202,2.6295878696,405.3569148821,4.3657954566,17.4588743888
392,0.0256530635,0.7234392087,0.4068407529,68.4381381651,0.0434529958,0.0817308641,0.000897413,0.043467005,0.0091715404,1.3086081,0.0987515716,6.5679814366,1.1733861825,405.9824079362,4.5982647201,13.9995173262
19,0.0234170763,0.02079161,0.0058704685,50.4719865334,0.232560441,0.6858240324,0.0029950855,2.4761483447,0.8908715645,0.9264593064,0.0489566115,2.6953845357,198.0301385095,414.0595765379,5.589243884,80.4625268863
18,0.1623560453,0.1038142057,0.0072514043,71.2752437524,0.4672022877,0.017863769,2.30886273541037E-05,0.0151637428,0.0755425833,0.2356831699,0.0133010042,6.065782702,1.7781170137,417.792665709,4.4695986137,56.9141440918
1182,0.0194260562,0.0182699592,0.0097519233,103.8450251051,0.9251442768,0.0986918316,1.31648105843305E-11,0.2815623018,1.1538678983,0.0586112314,0.9565271766,7.1280892689,80.6793906331,419.4601355805,4.4055098211,21.877775855
1028,0.1540443645,0.3939653099,0.4290728886,44.1826614894,0.7133157129,3.11857888626889E-06,2.68828040131816E-05,0.013505812,9.56658790686048E-07,0.0317156896,0.0388661145,9.9997871788,192.9192108301,405.3047420989,4.4725042232,19.9997024476
1180,0.0556471291,0.0251078026,0.0306577448,86.0096931346,0.024095073,0.0239530065,8.63860156571325E-09,0.0609580568,2.0828111265,4.0477070391,0.0655956799,2.3915928048,3.5076393898,424.4834309966,4.5601739828,51.9146681962
1114,0.0327513229,0.0253625818,0.0029581836,104.8747852604,1.1441252317,0.26293069,0.0002625797,0.6018472349,0.7630164165,0.9759174201,0.0336193467,2.8591169872,6.5695237492,419.1365542184,4.6761894253,53.1682317458
721,1.6375668439,0.0253731461,0.0022804397,100.0649302985,0.0503548726,0.0753618439,5.76398664270147E-08,0.0643305179,0.7468646806,4.9391089891,0.0209323643,1.6235886616,6.9312626387,421.9692687213,4.6543447101,93.0173264928
938,0.022334343,1.5881726786,0.5001281665,74.9834061926,0.0172647002,0.0722639531,0.000063819,0.1062195971,0.0801887977,2.9083166207,0.0274835028,2.9097614104,2.2886608903,414.6892449339,5.1686522206,84.6805637915
622,0.0120277969,0.5886086264,1.8743234119,39.740085472,0.1235275395,0.3255597708,0.0074723768,2.9773693368,0.4879635454,4.0706541907,1.2774726848,1.300890337,196.973853184,410.8519664587,4.9592954244,33.0862801629
151,0.0110946582,0.1019783091,0.0383751076,80.8646511129,0.0383788219,0.1343761472,0.000000576,0.460614897,1.6200720943,4.9927935173,0.0685811845,1.4538202573,14.4076247155,415.1062318672,4.5661662412,77.1006981563
154,0.0331811578,0.0179006077,0.0128505066,44.191331833,0.0021443004,0.464578518,2.71475608413768E-05,1.2866463478,0.4944097694,4.9901584972,0.10188993,2.1088881703,19.4071129697,414.298661034,4.6569293797,32.2516018668
603,0.1288767492,0.034740269,0.014855875,66.5316352515,0.0351660204,0.0024406623,9.00155756407945E-05,0.0581622205,0.4833728384,2.6171524162,0.2800929059,9.7056533902,1.4154175916,417.4515840548,5.4602463551,20.9999077112
1205,0.0450415534,0.0323838604,0.023649229,38.0223546831,1.5037246455,0.8267619103,0.0023069435,1.6279219864,0.3429678314,0.4295297111,0.0055931036,6.278354841,4.2597432195,422.1461993965,4.3000437179,27.3935352211
158,0.0463434531,0.0467852764,0.0196152278,49.3096412651,1.4867397621,1.98952613608611E-05,0.0001398407,0.0398609492,0.0012156287,3.9606363976,0.2637220599,4.1318155521,1.6682426194,410.6135213291,4.2993724974,23.4953836023
112,0.0388692007,0.0102409423,0.0260881307,81.9666751637,0.0410991322,0.0355837235,0.000363485,0.2169487858,0.6500887979,4.9759324362,0.043478008,6.5865707855,1.4643471033,417.1345892567,4.7017228374,16.2112994509
1168,0.0584924577,1.4257502528,1.951448251,48.9475554996,0.0417946769,0.0607108657,6.10075910091443E-13,0.0788000722,0.4853004618,1.4276953671,0.626674714,5.5642492918,1.9158517817,405.7618491404,4.4723016926,20.6652901998
608,0.0508566741,0.0231135235,0.0269515362,88.0515001978,0.0222061716,0.0064813,6.49776473298607E-05,0.0647540846,1.8008074599,3.278806917,0.0026892853,4.0762852406,13.1946285938,416.0232974338,5.3166583566,14.1224603067
1211,0.0205249816,0.1703238991,0.0710559537,82.9699148557,0.9802184201,0.4996899882,0.0007888617,1.2200327453,0.3365455961,2.0451442171,0.1131280474,4.2352289824,1.5852378754,409.1057591531,4.7887176844,51.3583212898
1362,0.0107002089,0.6402040613,0.5686223346,50.4292635694,0.3515471029,0.000032934,0.0005038271,0.6382062705,1.3307051041,4.0071625685,0.2013084498,2.4471860775,6.6893724084,419.5119425665,4.9266497196,22.0795879171
398,0.0138289474,0.0599088482,0.0590430072,108.9659967525,1.6619226301,0.0156472149,2.93171276495008E-05,0.0640151189,0.3367805064,0.1313936833,0.0132813854,9.8527496925,89.9070876381,405.9999721095,5.1071586426,27.1534241149
143,0.0358301117,0.0659138411,0.0107554849,74.6193676556,0.5086386538,2.26773965973491E-05,6.37185131624569E-05,0.0262180616,0.0039016644,4.9924188547,0.4179033325,4.9412222946,1.8894218674,415.6020291357,4.6305319575,15.3840444013
48,0.0350819661,0.0339317338,0.0006546726,119.066334287,0.0013640158,2.3750562561514E-05,7.2671085745317E-05,0.0276890245,0.0026649714,4.9494690415,0.0475494208,2.472111193,2.664027759,414.5807207695,4.8816187874,27.0030978892
44,0.0432925866,0.0195626864,0.0238240931,89.5119633387,0.0268852789,1.83208711611061E-05,3.88121991441845E-05,0.0417341728,0.5264924049,3.9383790179,0.0302546015,2.5982337313,2.8364714961,421.7341925996,4.5991624962,49.0008290829
45,0.0800843229,0.020170041,0.0646440828,40.1508568739,0.0505011287,0.0804754894,0.0001594908,0.1981906961,0.711340244,1.0218421387,0.0270095518,3.4450588732,6.5565281536,423.3438449911,4.699835022,13.3030777647
40,0.0391741807,0.0166220525,0.0363042029,75.3665520091,0.0727822886,0.0066270204,0.009410275,5.8413299075,0.0009118846,4.1325457466,1.9662063181,1.8810867999,199.2119354712,407.5584349886,4.3759864963,13.4852634018
87,0.0352553793,0.0632011162,0.0338365748,31.8574647589,0.7348679057,0.9551733466,0.0002174597,1.8315169503,1.9985833188,4.2999172162,0.0454655414,1.2308162941,16.9933000548,420.2749192556,4.774989649,19.5223782908
320,0.1355437837,0.0854363085,0.058961058,75.0583094023,0.3287325458,0.0102089009,1.61799798497163E-07,0.0173334797,1.8821032245,3.9776016873,0.0272010886,1.5245033154,126.7239780846,415.3207178577,5.1107985497,28.0525958589
327,0.0413078607,0.0345750443,0.027179978,99.7894026159,1.531216832,0.0329390058,5.06384882884403E-11,0.0978946552,2.138472211,0.2205460252,0.1305849437,4.1354673974,3.7494211312,412.3423816702,4.4285761203,30.9531882893
324,0.0297955546,0.0195544983,6.32875472831566E-05,119.9198648337,0.453620758,0.0758201588,2.20614936955538E-08,0.1763607179,2.2724140463,0.0667808655,0.0616926739,4.4197694076,195.609111961,414.3609892168,4.1827606489,17.8461494608
1116,0.0210799233,0.0190986476,0.0011614518,119.0993700514,0.3763504136,0.6705024464,0.0005198748,1.2086478282,0.8051929924,2.0535270325,0.5467838514,3.5416367786,4.8812851307,421.5874764608,5.0853205933,19.8791494611
1119,0.1230650436,0.1680710013,0.0705334645,56.1538410455,0.107584394,0.0032669834,4.44625689609714E-10,0.0018835273,0.294645563,1.5201504614,0.0200338379,2.2681343702,22.0546734117,415.826551657,4.4643088476,31.7419441703
328,0.0476742697,0.2786421878,0.2821782904,73.5653905357,0.0320091636,0.0173895359,0.000000014,0.0299236346,0.1144621917,4.9972365085,0.0574047814,1.4393729548,5.7702637099,414.9949297514,4.6983190167,60.6500844571
1291,0.0170138008,0.4453691106,0.2127320057,93.0353666366,0.0124678608,0.0112638849,1.65604200501675E-07,0.0303917167,1.6919620622,0.8604341528,0.0282206133,5.9939842123,1.7518247717,414.9924043819,4.7523594362,44.4915425629
1297,0.0353470639,0.0219344888,0.0146012982,74.0001374465,0.0344342839,0.0093626402,7.80118322851189E-05,0.0661557809,0.215058792,4.9232274657,0.1442446841,2.6454433466,2.2630995838,416.1466569911,4.4754868888,50.4028886609
209,0.0853777977,0.1480555547,0.081704441,93.9056991733,1.064233923,0.0244354685,5.34325927574435E-05,0.0049404825,0.0058042324,4.9999359444,0.0029970112,3.163915124,2.7686615293,405.4088886249,4.6760990557,59.931654105
208,0.0527805979,0.0090963177,0.0083814198,54.3055177117,1.520985747,0.1132301386,0.0011263642,1.0427327243,0.1051005955,3.086332253,0.0432544733,2.3943969504,118.9833577124,423.0482146258,3.9032127708,19.0446237973
76,0.0085184861,0.9811498772,0.5530607676,47.3574771535,0.7409872289,0.0670453882,1.06675898447603E-07,0.2652655562,2.0795461683,3.2903405928,0.0258847574,2.3719158628,8.2594417974,405.7821859889,4.8003118143,34.9955735482
483,0.0295660887,0.0228698767,0.0096699534,91.0332677523,0.2338986287,0.8912565786,0.0023527498,1.2008005966,0.6582720269,2.3240318026,0.0308392119,2.7862719285,199.6166322743,415.2117158414,4.2923244913,15.8543974966
481,0.0186447003,0.0418683087,6.63753856263609E-05,46.1890840488,1.1407748234,1.2690012053,0.0036946066,4.67672162,0.9927598341,4.093521978,0.0828601718,4.6848312901,2.0813275954,415.8831028352,4.9911649043,13.7617080992
1043,0.0359635692,0.0261514703,0.0086314042,76.8004812111,0.0190173637,0.6395592037,2.71953335260423E-06,1.317359751,0.9173707362,4.9569547214,0.0647983742,2.305980925,6.4991989374,414.2659406191,4.9500298533,22.1418772267
1045,0.0192450973,0.1270036375,0.0439055483,85.3529233601,1.4147817125,0.6620185818,8.58441234155385E-05,1.2948874524,0.5850432036,1.5675446607,1.9958086147,3.3437835437,1.623506189,415.1140010901,4.7236997545,74.1969942564
1044,0.0442457128,0.0750234774,0.1166989165,35.4747079464,1.5260380927,1.3733850201,2.52081503480736E-06,0.8882338699,0.125586874,2.041619511,0.0239743691,1.9806770033,31.6953833062,423.9549019411,4.5723145574,19.7121996281
1049,0.03486529,0.0288669228,0.0135828207,74.0000637701,0.065588652,0.0133899507,6.1552597914049E-05,0.0410758101,7.33822590743829E-06,4.9999785645,0.0675719911,2.4085804198,2.484660934,416.1122724611,4.3963039536,58.9658425064
291,0.1097505701,0.2378575744,0.1481151697,71.5729868864,0.0430105727,0.0009735583,0.0001742705,0.0319896997,0.6555939212,4.0922371428,0.0218820306,2.0583187898,6.6551054753,408.0570055685,4.5554510299,14.0430255861
472,0.0372984877,0.0336413197,0.0075699512,94.6709035761,0.0675583719,0.2275202797,0.0002826612,0.1596079496,0.0147898753,4.3997799689,0.035922089,2.8014047031,3.1925287449,416.254778434,4.3954366093,13.7964683497
471,0.0429732687,0.0259036813,0.0171787322,91.7906034687,0.5939321647,0.071334748,1.17147035294913E-07,0.1836921585,1.9199791976,2.2314065959,0.0603494845,2.6552079663,4.318787296,410.2250902009,5.0999034037,43.8599962633
476,0.034403935,0.2564454359,0.1481703927,81.5545300433,0.6445686428,0.0343314095,6.72928162447185E-06,0.0243394873,0.0347829941,3.40335142576094E-06,0.0168860766,9.9999175024,4.4893764259,418.7765777793,4.0020906963,14.6994706208
475,0.0574932455,0.0168350741,0.058520669,80.846401254,0.0042085906,0.0228816693,5.35933589320961E-05,0.0905190947,0.016970099,4.9832373336,0.002643658,3.916777984,27.9782828875,416.6613423379,4.7007232521,14.6832811527
376,0.0365414967,0.0220187157,0.0147080541,56.8712593932,1.7462527665,1.0990782728,0.0025810481,5.5878182017,0.7083173438,1.4048884105,0.2133922539,2.8693587055,2.7985389907,414.845003094,5.0488679994,58.6205018897
